Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Europe,Africa,Asia,Oceania and other,First generation,Second generation,Third generation or more,Total visible minority population,Not a visible minority,North American Aboriginal origins,Other North American origins,European origins,Caribbean origins,"Latin, Central and South American origins",African origins,Buddhist,Christian,Hindu,Jewish,Muslim,Sikh,Traditional (Aboriginal) Spirituality,Other religions,No religious affiliation,Aboriginal identity,Non-Aboriginal identity,Not a Registered or Treaty Indian,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,Movers,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Education,Humanities,Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Occupation - not applicable,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked outside Canada,No fixed workplace address,Worked at usual place,"Car, truck or van - as a driver",Public transit,Bicycle,Other methods,Median commuting duration,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1960 or before,1961 to 1980,1981 to 1990,1991 to 2000,2001 to 2005,2006 to 2011,6 rooms,7 rooms,8 or more rooms,0 to 1 bedroom,2 bedrooms,3 bedrooms,4 or more bedrooms,Band housing,Part of a condominium development,1 household maintainer,2 household maintainers,3 or more household maintainers,Under 25 years,25 to 34 years,75 years and over,One person or fewer per room,More than one person per room,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,"Number of owner households in non-farm, non-reserve private dwellings",% of owner households with a mortgage,% of owner households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for owned dwellings ($),Average monthly shelter costs for owned dwellings ($),Median value of dwellings ($),Average value of dwellings ($),"Number of tenant households in non-farm, non-reserve private dwellings",% of tenant households in subsidized housing,% of tenant households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Median income ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,With after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,"Population aged 15 years and over who worked full year, full time and with employment income in 2010",Average employment income in 2010 ($),Family income in 2010 of economic families,Median family income ($),Average family income ($),Median after-tax family income ($),Average after-tax family income ($),Couple-with-children economic families,Lone-parent economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$5,000 to $9,999","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$60,000 to $79,999","$100,000 to $124,999","$125,000 to $149,999",After-tax income of households in 2010 of private households,"$100,000 and over",Household income in 2010 of private households,Median household total income ($),Average household total income ($),Median after-tax household income ($),Average after-tax household income ($),Population in private households for income status,Less than 18 years,65 years and over,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.076077439,0.011674287,0.016781788,0.01935986,0.025051075,0.003356358,0.001264714,0.002480786,0,0.0010215,9.73E-05,0.080212083,0.120001946,0.799834614,0.014641502,0.985309855,0.022910789,0.336559977,0.813746473,0.002529429,0.003599572,0.002091643,0.000535072,0.793413756,0.001264714,0.000972857,0.000924214,0,0,0.003307715,0.199533029,0.015176574,0.984823426,0.995913999,0.022910789,0.000243214,0.079385154,0.087994941,0.228572818,0.408405487,0.033709505,0.016879074,0.011333787,0.008172001,0.112851445,0.023737718,0.029283004,0.000194571,0.408405487,0.573499368,0.00797743,0.292830042,0.000631384,0.000595389,5.64E-05,0.007928787,0.533709505,0.007928787,0.007928787,0.533709505,0.021305574,0.520332717,0.00044265,0.001264714,0.049177936,0.394250413,0.370901839,0.004037358,0.004231929,0.004912929,0.000150793,0.13722152,0.086632941,0.027288647,0.173119953,0.112365016,0.048983364,0.037990077,0.017560074,0.022570289,0.064889581,0.069948439,0.179443526,0.026559004,0.088335441,0.172001167,0.125693161,0,0.014203716,0.256347894,0.151765736,0.004572429,0.010215001,0.048886078,0.056523008,0.410691702,0.001897072,0.401935986,0.010652787,0.308833544,0.074472225,0.306985115,0.000481564,0.00014301,0.007345072,0.009368616,2.188919156,2.524447903,0.076855725,0.000118689,0.000371631,0.006926744,0.007169958,0.295398385,0.400214029,0.834468333,0.029818076,0.804650258,0.272575153,0.336890748,0.000972857,0.000154684,0.000818173,2.14E-05,0.298667186,0.539770406,0.300807472,0.75166845,0.8968674,0.662175309,0.756338165,0.123504232,0.026267147,0.12262866,0.302490515,0.466241852,0.412637416,0.003356358,0.011577002,0.017219574,0.036238934,0.045383792,0.038525148,0.059733437,0.04110322,0.025148361,0.412637416,0.077828583,0.412637416,0.626189318,0.780941726,0.558303337,0.656960794,1,0.206975387,0.183286312,0.00010896,0.000107014,1
0.22836105,0.027399319,0.037216991,0.044129433,0.101432579,0.018132639,0.004107393,0.004908836,0.002604688,0.013323983,0,0.239981968,0.20071128,0.559306752,0.218042476,0.781957524,0.038869966,0.276447606,0.696052895,0.014626327,0.011320377,0.026998597,0.01843318,0.660789421,0.018733721,0.005610098,0.042526548,0.006361451,0.00010018,0.005660188,0.241685033,0.018934081,0.981065919,0.994540172,0.038869966,0.000200361,0.254007213,0.099529152,0.174714486,0.529052294,0.032207974,0.02764977,0.029453015,0.051192146,0.122821078,0.007964336,0.018934081,0,0.529002204,0.584952915,0.003506311,0.211731116,0.000734322,0.000685233,6.61E-05,0.010168303,0.570526949,0.010168303,0.010168303,0.570526949,0.023191745,0.557453416,0.000456822,0.002404328,0.042526548,0.454518133,0.364956922,0.072330194,0.004658385,0.00626127,0.00025546,0.118312963,0.077990383,0.012823082,0.017030655,0.072330194,0.073131637,0.085654178,0.054648367,0.047836105,0.057954318,0.068523342,0.16659988,0.006611901,0.039120417,0.174063314,0.130735324,0,0.031306351,0.17296133,0.172109798,0.005610098,0.003957123,0.042726908,0.021138048,0.347375275,0.003255861,0.338709677,0.011871368,0.289471048,0.058906031,0.313514326,0.000648167,0.000142256,0.014085354,0.013945101,3.489481066,3.701622921,0.035063114,0.000108195,0.000408736,0.013384091,0.012672811,0.444009217,0.533530355,0.792376277,0.036265277,0.756111,0.390282509,0.434131437,0.001001803,0.000186335,0.000815468,1.80E-05,0.35198357,0.726978561,0.291023843,1.106651974,1.242205971,0.930765378,1.010569024,0.159236626,0.031907433,0.075385694,0.491735123,0.254307754,0.350631136,0.002654779,0.004458024,0.003656582,0.010669205,0.012923262,0.017581647,0.044880785,0.056852334,0.040322581,0.350631136,0.133490283,0.350631136,1.027539571,1.150821479,0.855009016,0.936205169,1,0.254357844,0.099529152,5.41E-05,5.31E-05,1
0.043747653,0.007604206,0.008261359,0.010514457,0.013894104,0.003379647,0.003285768,0.000469395,0,0.001502065,0,0.048911003,0.122042809,0.829046189,0.013236951,0.986856928,0.351764927,0.228032294,0.642790086,0.001314307,0.001595944,0.000844912,0.000751033,0.6086181,0,0.001502065,0.000375516,0,0.051539617,0.001783703,0.335523845,0.344160721,0.655933158,0.723901615,0.351764927,0.116879459,0.042433346,0.106834397,0.202966579,0.358711979,0.035674052,0.014739016,0.008636876,0.006383778,0.083082989,0.016522719,0.034265866,0,0.358711979,0.545812993,0.009669546,0.28689448,0.001207285,0.001085242,0.000189636,0.012485918,0.505069471,0.012485918,0.012485918,0.505069471,0.030604581,0.486950807,0.000811115,0.000563275,0.069188885,0.378238828,0.333740143,0.00206534,0.005257229,0.010420578,0.000195268,0.094630116,0.073976718,0.063462261,0.105707848,0.124389786,0.069001127,0.058768306,0.019526849,0.019620729,0.070409313,0.053417199,0.100356741,0.04609463,0.099605708,0.160157717,0.091250469,0.050882463,0.008261359,0.239954938,0.151990237,0.004975591,0.014739016,0.054825385,0.04205783,0.385843034,0.011171611,0.369977469,0.027037176,0.280510702,0.058956065,0.25516335,0.00098573,0.000208412,0.014701465,0.017555389,3.101783703,3.691794968,0.084209538,0.000454375,0.000685317,0.014344724,0.013950432,0.569770935,0.712166729,0.804543748,0.038208787,0.766334961,0.525384904,0.613706346,0.001877582,0.000259106,0.001618475,1.50E-05,0.264645137,1.037626737,0.287833271,1.378989861,1.610702216,1.2385092,1.384697709,0.116410064,0.045719114,0.125516335,0.513462261,0.502910252,0.397108524,0.007416448,0.014175742,0.019996245,0.036518964,0.037269996,0.038865941,0.055670297,0.038302666,0.028727,0.397108524,0.071348104,0.397108524,1.126398798,1.374633872,1.023544874,1.18460383,0.804731506,0.165508825,0.123075479,0.000197146,0.000182125,0
0.40298645,0.044428058,0.073370818,0.108074477,0.145865978,0.031201032,0.003733063,0.008894829,0.00262697,0.022075767,0,0.413309982,0.364411466,0.222278551,0.329707807,0.67033828,0.003825237,0.108627523,0.645727717,0.027514057,0.035210618,0.023780994,0.024564476,0.685869665,0.048483731,0.044796755,0.069176883,0.011383538,0,0.002488709,0.113328417,0.003272191,0.996727809,0.999124343,0.003871325,0,0.559175961,0.107014471,0.20075583,0.432343995,0.030279288,0.023965342,0.015531385,0.025301871,0.094478754,0.004654807,0.021937506,0,0.432297908,0.574430823,0.007189603,0.215365471,0.000666421,0.000622177,6.08E-05,0.010553968,0.550926353,0.010553968,0.010553968,0.550880265,0.027467969,0.533966264,0.000420315,0.001566965,0.064890773,0.425661351,0.402156881,0.049359388,0.000184349,0.003180017,0.000278367,0.104018804,0.081758687,0.006682644,0.018803576,0.02350447,0.039220205,0.07184994,0.053184625,0.088072633,0.044335883,0.052723753,0.137155498,0.008987003,0.018987925,0.115494516,0.15125818,0,0.014840077,0.124389345,0.158125173,0.012213107,0.001013918,0.035717578,0.018296617,0.287353673,0.007327864,0.276338833,0.018342704,0.202829754,0.090561342,0.272836206,0.000641534,0.000277445,0.016462347,0.016471564,5.066973915,5.782477648,0.020693151,4.89E-05,0.000376072,0.012932067,0.012084063,0.317550005,0.465655821,0.776845792,0.054106369,0.722693336,0.289234031,0.377334317,0.000921744,0.000175131,0.000746613,1.94E-05,0.332196516,0.63873168,0.266015301,0.936095493,1.18246843,0.802101576,0.960070053,0.178173104,0.025394046,0.042308047,0.330657203,0.366070606,0.294681537,0.003180017,0.005438289,0.004885243,0.011475712,0.013134851,0.017789658,0.035625403,0.045303715,0.030371463,0.294681537,0.107659692,0.294681537,0.89622085,1.141967002,0.76875288,0.925384828,1,0.271684026,0.088533505,8.66E-05,8.39E-05,1
0.132803883,0.018442533,0.02625193,0.02823737,0.052106773,0.007765277,0.003088462,0.001808957,0.001235385,0.008515332,0.000132363,0.150672844,0.168100596,0.681226561,0.076858593,0.923097287,0.049724244,0.335362894,0.786499007,0.008515332,0.010103684,0.009750717,0.003397309,0.65890139,0.004588573,0.006618134,0.015309949,0.001147143,0.000661813,0.008735936,0.300639753,0.030266931,0.969733069,0.992984778,0.049768365,0.000220604,0.124994485,0.163203177,0.226163689,0.495080521,0.042267814,0.033531877,0.027354953,0.0187955,0.082991396,0.005603353,0.030884624,0,0.495080521,0.576395323,0.00198544,0.304345908,0.00056563,0.000517097,7.50E-05,0.010721377,0.533200971,0.010765497,0.010765497,0.53315685,0.025369512,0.518552835,0.000386499,0.002338407,0.045444518,0.423869402,0.329538937,0.030884624,0.013324509,0.005515111,0.000136775,0.090183102,0.100727995,0.031458195,0.114008383,0.138451357,0.080388264,0.052503861,0.027531436,0.032075888,0.063136995,0.05740128,0.13911317,0.068122656,0.119479373,0.159717626,0.097551291,0,0.030752261,0.271828811,0.16386499,0.009177145,0.031899404,0.069975734,0.054180454,0.439664681,0.005162144,0.425369512,0.019545555,0.316611516,0.127024046,0.26732848,0.000502978,0.000141187,0.009433047,0.010191926,2.294365762,2.674334878,0.176836532,0.000126186,0.000421796,0.007500552,0.007950585,0.275208471,0.36010589,0.848224134,0.031414075,0.816765939,0.251144937,0.303887051,0.000882418,0.000137657,0.000744761,1.41E-05,0.280476506,0.499536731,0.279549967,0.699783808,0.831767042,0.617048312,0.697410104,0.110169865,0.045753364,0.206265167,0.226622546,0.480741231,0.444870946,0.007721156,0.0187955,0.023207589,0.045356276,0.043414957,0.038958747,0.060975072,0.038032208,0.029119788,0.444870946,0.077255681,0.444870946,0.521420693,0.661230973,0.464487095,0.557917494,1,0.18861681,0.15989411,0.000133245,0.000147364,1
0.244851372,0.024316411,0.047392189,0.059103767,0.097513771,0.016525234,0.005458786,0.008088929,0.006401667,0.020941889,0,0.257009578,0.190213885,0.552826162,0.145948092,0.854101533,0.030072949,0.229864523,0.758870528,0.01434172,0.0264503,0.022430649,0.012902585,0.660761253,0.009428812,0.002729393,0.038658131,0.002530892,0.00074438,0.00754305,0.264751129,0.015433477,0.984616148,0.996079599,0.030122575,0.000248127,0.275668701,0.15627016,0.235075182,0.430003474,0.024415662,0.031412833,0.015532728,0.021984021,0.09954841,0.006203166,0.026797678,0.000893256,0.430003474,0.581360727,0.003622649,0.291548807,0.000651084,0.000601459,7.54E-05,0.012654459,0.543794353,0.012604834,0.012604834,0.543794353,0.029675947,0.52672324,0.000448613,0.00223314,0.050816337,0.435859263,0.370800457,0.039452136,0.006600169,0.004168528,0.000156816,0.116669148,0.115577391,0.031512084,0.168180239,0.162026698,0.054041983,0.029874448,0.016773361,0.016028981,0.063967049,0.057069128,0.11240137,0.093097117,0.123666319,0.160984567,0.069177708,0,0.035283609,0.283360627,0.154285147,0.009279936,0.020495261,0.075877128,0.053198352,0.438836782,0.008088929,0.420227284,0.026748052,0.319289365,0.127338594,0.249168776,0.000592526,0.000191554,0.011205399,0.011205399,2.489365292,2.745372438,0.197756935,0.000136966,0.000398988,0.008019453,0.008128629,0.292432137,0.367416009,0.847947993,0.037665625,0.810282368,0.26943576,0.315924768,0.000992507,0.000138951,0.000853556,9.93E-06,0.302267878,0.520202471,0.275370949,0.691538881,0.817964369,0.622877277,0.702754206,0.109920103,0.047292938,0.203364597,0.278288919,0.54032058,0.446975336,0.008485931,0.019602005,0.024763039,0.049426827,0.046895936,0.046945561,0.063768547,0.039452136,0.020346385,0.446975336,0.056771376,0.446975336,0.527537095,0.666071163,0.479926555,0.572725919,1,0.18569798,0.149570741,0.000165749,0.000164756,1
0.184404465,0.025522922,0.040153896,0.041291861,0.065189119,0.012192479,0.005093747,0.002872006,0.000975398,0.007803186,0,0.188522813,0.178281131,0.633196055,0.131462014,0.868483798,0.017719736,0.285574943,0.739135147,0.008453452,0.023680503,0.013655576,0.01392652,0.735721253,0.009645605,0.002004985,0.033651241,0.006340089,0,0.002872006,0.195838301,0.009049529,0.990896283,0.996044218,0.017773924,0.000216755,0.272786388,0.091362306,0.20846429,0.400563563,0.02785304,0.02471009,0.014305842,0.01750298,0.099599003,0.009970738,0.020591742,0.000379322,0.400617752,0.590874607,0.019562155,0.201961634,0.000803078,0.000767313,4.77E-05,0.006556844,0.571908529,0.006556844,0.006556844,0.571908529,0.019507966,0.558957408,0.000499621,0.001463097,0.054188794,0.445865395,0.426411618,0.011108703,0.006611033,0.006611033,0.000217839,0.12490517,0.091579061,0.011271269,0.056410534,0.070607998,0.052942452,0.054459738,0.055218381,0.045626964,0.05928254,0.058740652,0.153029154,0.013005311,0.040370651,0.172862252,0.109082042,0,0.02200065,0.157526823,0.172157798,0.005689823,0.00493118,0.054622304,0.023843069,0.330063943,0.005256313,0.319497128,0.015768939,0.270185326,0.055543514,0.288284383,0.000689281,0.000162566,0.014034898,0.013839818,3.363834399,3.836003035,0.037661212,0.000149561,0.00035873,0.009461363,0.01025252,0.390722879,0.486452802,0.780372819,0.030941801,0.749376829,0.353863661,0.406947003,0.001083776,0.000177739,0.000906037,1.08E-05,0.344694917,0.633163542,0.284166034,1.006892815,1.166272895,0.869610924,0.974867237,0.15633467,0.025631299,0.063888588,0.436805029,0.376720494,0.335266067,0.001408909,0.002546873,0.004985369,0.016419205,0.017936491,0.024168202,0.052237997,0.049095047,0.034247318,0.335266067,0.093258914,0.335266067,0.926671724,1.087460713,0.801658177,0.909504714,0.999945811,0.264061992,0.10241682,8.02E-05,7.04E-05,1
0.23567209,0.029018551,0.04653332,0.055549798,0.090993885,0.013576536,0.005855529,0.008291015,0.007151,0.018084776,0.000155457,0.244584931,0.203751684,0.551663385,0.173023111,0.826976889,0.035184993,0.274484403,0.719763706,0.017255674,0.029329464,0.021245725,0.00803192,0.672142191,0.014820189,0.00269458,0.042957819,0.010311949,0.000207275,0.002280029,0.246657685,0.017825681,0.9821225,0.996372681,0.035184993,0,0.258316924,0.129754379,0.23748575,0.409835216,0.024199399,0.023007566,0.017514768,0.018862058,0.100839465,0.004974609,0.027982174,0.000259094,0.409835216,0.600787646,0.003212768,0.219815525,0.00075241,0.000698518,7.36E-05,0.01342108,0.568193595,0.01342108,0.013472899,0.568193595,0.027412167,0.554202508,0.000471551,0.002331848,0.048450617,0.466317753,0.434863716,0.026997616,0.002383667,0.0035755,0.000207275,0.139392683,0.113794176,0.016633848,0.035029537,0.12477977,0.071250907,0.048191522,0.041869624,0.04917608,0.062959892,0.05860711,0.120012437,0.028500363,0.077469168,0.183956887,0.080371023,0,0.054513421,0.19452793,0.166079386,0.009690123,0.01160742,0.068815421,0.019483884,0.363509172,0.006788268,0.348948078,0.021349363,0.283811794,0.086019277,0.268473417,0.000717173,0.00018033,0.013763084,0.013742357,2.894890662,3.24678205,0.101668567,0.000121256,0.000401078,0.009171935,0.00937921,0.353653228,0.441755622,0.8014302,0.042284175,0.759094207,0.319452793,0.371053995,0.001036377,0.00016582,0.000870557,6.22E-06,0.340035237,0.594217017,0.285262722,0.872546378,1.024634677,0.75940512,0.858969841,0.142864546,0.041765986,0.107005907,0.349414447,0.445590217,0.37029744,0.004819152,0.007980102,0.011296507,0.022852109,0.029588558,0.030573116,0.057363457,0.044926935,0.027826718,0.37029744,0.079904653,0.37029744,0.754793243,0.905865893,0.66091823,0.760731682,1,0.241216706,0.090268422,0.000117111,0.000111929,1
0.090413207,0.014867735,0.022639506,0.026163352,0.024618652,0.002123962,0.002703225,0.001689515,0,0.001158525,0,0.096833366,0.158959259,0.744159104,0.019936281,0.980063719,0.05531956,0.35108129,0.7719637,0.002413593,0.006564974,0.002992856,0.000965437,0.711720409,0.001061981,0.000386175,0.001351612,0,0.009509558,0.001737787,0.273122224,0.051119907,0.948831821,0.959982622,0.05531956,0.002510137,0.095047306,0.073035335,0.257578683,0.368797065,0.026501255,0.016122804,0.008978567,0.009702645,0.087034176,0.020998262,0.026549527,0,0.368797065,0.545085924,0.002220506,0.299575208,0.000613053,0.000570573,6.76E-05,0.012888589,0.507916586,0.012888589,0.012888589,0.507868314,0.023991118,0.496765785,0.000437343,0.001110253,0.060581193,0.35885306,0.366190384,0.002268778,0.003041128,0.004151381,0.000197915,0.125410311,0.078393512,0.030700908,0.14814636,0.110494304,0.046775439,0.047451245,0.019743194,0.019550106,0.063574049,0.066373817,0.180150608,0.026983974,0.078924503,0.176433674,0.109915042,0.000241359,0.007530411,0.223788376,0.165041514,0.003379031,0.007433868,0.040838,0.047354702,0.389312609,0.00284804,0.377775632,0.014385016,0.285335007,0.071201004,0.288810581,0.000509751,0.000156401,0.007414559,0.009355088,1.9321201,2.275690288,0.068015061,0.00015447,0.000348523,0.006651863,0.006758061,0.273585634,0.360417069,0.820380382,0.039100212,0.781328442,0.254412049,0.307897277,0.000965437,0.000139988,0.000825449,1.83E-05,0.28258351,0.501892257,0.298223595,0.697625024,0.829098282,0.624116625,0.705927785,0.131492566,0.033452404,0.104267233,0.253707279,0.514288473,0.392208921,0.006902877,0.01033018,0.018632941,0.036831435,0.038907125,0.035721182,0.060822553,0.039051941,0.022736049,0.392208921,0.062222437,0.392208921,0.582786252,0.717754393,0.522533308,0.613380962,0.969154277,0.213989187,0.159972968,0.000126472,0.000130334,0
0.065803163,0.011339992,0.012796504,0.016801914,0.022627965,0.002288806,0.00062422,0.00093633,0,0.001456513,0,0.069236371,0.124791927,0.805971702,0.014721182,0.985278818,0.061017478,0.393362464,0.802850603,0.004941739,0.001612568,0.002392842,0.001560549,0.748127341,0.000468165,0.002340824,0.001560549,0.000156055,0,0.004473575,0.241260924,0.039013733,0.960986267,0.987255514,0.061069496,0.001456513,0.041302538,0.085934249,0.240012484,0.445484811,0.038077403,0.019142738,0.012692468,0.013004578,0.107053683,0.010975864,0.02985851,0,0.445536829,0.573761964,0.000208073,0.302798585,0.000666875,0.000619018,7.39E-05,0.008583021,0.532147316,0.008583021,0.008583021,0.532147316,0.021223471,0.519506866,0.000470246,0.001040366,0.059925094,0.395495214,0.384571369,0.007334582,0.002236787,0.005357886,0.000218477,0.147523928,0.074126092,0.029390345,0.134207241,0.101227632,0.068404078,0.057636288,0.025957137,0.020599251,0.073033708,0.069028298,0.162193092,0.029806492,0.08374948,0.194496463,0.099927174,0,0.008062838,0.218997087,0.184769039,0.004161465,0.006502289,0.033603829,0.046920516,0.406471078,0.001456513,0.395287141,0.012640449,0.314294632,0.083281315,0.335934249,0.000589888,0.00017166,0.010351644,0.011225551,2.60571161,3.025260092,0.062057844,0.000175822,0.000465044,0.008042031,0.008073242,0.33988764,0.417166042,0.84358094,0.03511236,0.808468581,0.311464836,0.354359134,0.001040366,0.000157095,0.000883271,1.46E-05,0.299989596,0.568372867,0.308988764,0.840033292,0.947804827,0.733728672,0.803412401,0.126872659,0.033915938,0.112775697,0.320037453,0.428942988,0.407927591,0.0036933,0.009935497,0.014877237,0.031471078,0.037453184,0.037401165,0.062161881,0.045724095,0.032979609,0.407927591,0.079952143,0.407927591,0.707407407,0.826862256,0.61784228,0.702267998,1,0.198449854,0.172180608,0.000118602,0.000121723,1
0.06986989,0.011474234,0.013215859,0.018338285,0.023511935,0.003380801,0.002305092,0.002202643,0.000102449,0.002151419,0,0.074377625,0.130621863,0.794898064,0.017723594,0.982225182,0.056500359,0.403647167,0.792029505,0.002202643,0.002919783,0.002663662,0.001946522,0.762370659,0.000768364,0.001229382,0.003278353,0.000665915,0.000461018,0.002817334,0.226360004,0.025304784,0.974695216,0.993494519,0.056500359,0.000153673,0.046614076,0.102192398,0.2491548,0.432640098,0.034934945,0.019311546,0.01142301,0.014752587,0.093637947,0.012959738,0.032732302,0,0.432640098,0.557371171,0.000563467,0.323429976,0.000633132,0.000589079,7.17E-05,0.008349554,0.516084418,0.008349554,0.008349554,0.516084418,0.021001947,0.503432025,0.000463067,0.00204897,0.051838951,0.397192911,0.37337363,0.005019977,0.003278353,0.004763856,0.000206946,0.144247516,0.07335314,0.037547382,0.157668272,0.113769081,0.061776457,0.04881672,0.017928491,0.020848274,0.069716218,0.066335416,0.162380904,0.035908206,0.09548202,0.190093228,0.09932384,0,0.015777072,0.238244032,0.177696957,0.00481508,0.006915275,0.039493904,0.05568077,0.418502203,0.002253867,0.407386538,0.013420756,0.320049175,0.092049995,0.323993443,0.000589079,0.000170065,0.009435509,0.010531708,2.345835468,2.686046512,0.088413072,0.000162893,0.000444627,0.007673394,0.00798074,0.315859031,0.392572482,0.847915173,0.035139842,0.812826555,0.290503022,0.335908206,0.001024485,0.000147526,0.000876959,1.13E-05,0.289621965,0.530867739,0.307294335,0.774787419,0.882583752,0.682460813,0.753406413,0.121555169,0.035293515,0.129085135,0.278055527,0.480176211,0.420807294,0.004405286,0.015111157,0.019567667,0.037905952,0.03980125,0.041286753,0.064952361,0.043233275,0.026892736,0.420807294,0.066181744,0.420807294,0.640764266,0.758313697,0.568609774,0.64881672,0.999948776,0.193013011,0.187070997,0.000129085,0.000137281,0
0.21645242,0.024861058,0.041491663,0.051673667,0.087098553,0.011242629,0.007466802,0.002418226,0.002333376,0.011794154,0,0.225022273,0.211149294,0.563828433,0.163039328,0.836918247,0.035340036,0.294344746,0.709897756,0.017479106,0.034024861,0.021891307,0.009460778,0.627975054,0.003818251,0.001400025,0.051376692,0.00093335,0.0010182,0.005091002,0.298884222,0.022357982,0.977599593,0.987951296,0.035297611,0.0003394,0.236349752,0.119765814,0.260235035,0.371855246,0.017521531,0.017606381,0.008569853,0.013915405,0.090704679,0.005515252,0.028594459,0,0.371855246,0.543591702,0.003648551,0.282253617,0.000555768,0.000500615,8.40E-05,0.019812481,0.516354843,0.019770056,0.019812481,0.516397268,0.035976412,0.500190913,0.000381825,0.001060625,0.052479742,0.412795384,0.36977642,0.035212761,0.004157651,0.003351576,0.000134063,0.113571762,0.114929362,0.023970133,0.098553307,0.144032922,0.077977175,0.052776717,0.014848755,0.008272878,0.078231725,0.069916423,0.133850919,0.034873361,0.081116626,0.205676467,0.074837724,0,0.068643672,0.238131602,0.149929999,0.008400153,0.014594205,0.06211022,0.033218786,0.391582877,0.004963727,0.371770396,0.024691358,0.29167197,0.104323109,0.285138518,0.000544737,0.000162064,0.008595308,0.008527428,1.571117051,1.691154385,0.111323236,0.000122184,0.000381825,0.006507997,0.006711637,0.232582411,0.278825676,0.818420941,0.046412965,0.772050401,0.217334861,0.244155954,0.0008485,0.000105214,0.000743286,5.09E-06,0.283017267,0.39920241,0.286241568,0.557201646,0.618174876,0.501327903,0.541631666,0.124178015,0.058673794,0.13885707,0.23200543,0.586186416,0.396504179,0.006278902,0.013915405,0.017521531,0.038734038,0.044800815,0.044334139,0.061388995,0.035297611,0.017012431,0.396504179,0.040685588,0.396504179,0.465546646,0.542938356,0.423936193,0.475397735,1,0.222519197,0.117559713,0.000150185,0.000143397,0
